countrycode,countryname,adminone,adminlevel,date,datatype,indicator_name,population,prevalence
ZWE,Zimbabwe,Manicaland,subnational,2024-12-12,SURVEY,fcs,723613,0.3551018224895743
ZWE,Zimbabwe,Manicaland,subnational,2024-12-12,SURVEY,rcsi,1205914,0.5917835350742628
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-12,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-12,SURVEY,fcs,645951,0.466427321717016
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-12,SURVEY,rcsi,908807,0.6562299848868972
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-12,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-12,SURVEY,fcs,487519,0.2816106461427199
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-12,SURVEY,rcsi,927229,0.5356048847578618
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-12,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-12,SURVEY,fcs,767003,0.4050548749510186
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-12,SURVEY,rcsi,1143478,0.6038716123655852
ZWE,Zimbabwe,Masvingo,subnational,2024-12-12,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-12,SURVEY,fcs,604697,0.3690464493063637
ZWE,Zimbabwe,Masvingo,subnational,2024-12-12,SURVEY,rcsi,1092490,0.6667464125052868
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-12,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-12,SURVEY,fcs,345881,0.4179194467066042
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-12,SURVEY,rcsi,495902,0.5991861058014127
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-12,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-12,SURVEY,fcs,223264,0.2936351261598353
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-12,SURVEY,rcsi,401837,0.5284929867362842
ZWE,Zimbabwe,Midlands,subnational,2024-12-12,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-12,SURVEY,fcs,674419,0.3722148144387022
ZWE,Zimbabwe,Midlands,subnational,2024-12-12,SURVEY,rcsi,1045079,0.5767836998346494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-11,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-11,SURVEY,fcs,179807,0.2700048052377091
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-11,SURVEY,rcsi,275994,0.4144427425894225
ZWE,Zimbabwe,Harare,subnational,2024-12-11,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-11,SURVEY,fcs,564906,0.2327389194750019
ZWE,Zimbabwe,Harare,subnational,2024-12-11,SURVEY,rcsi,1012340,0.4170798641567331
ZWE,Zimbabwe,Manicaland,subnational,2024-12-11,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-11,SURVEY,fcs,732632,0.3595277564308294
ZWE,Zimbabwe,Manicaland,subnational,2024-12-11,SURVEY,rcsi,1206762,0.5921996778819116
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-11,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-11,SURVEY,fcs,643348,0.4645477514114829
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-11,SURVEY,rcsi,907836,0.6555288466745759
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-11,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-11,SURVEY,fcs,515280,0.297646519919061
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-11,SURVEY,rcsi,920683,0.531823651022048
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-11,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-11,SURVEY,fcs,771754,0.4075638817096523
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-11,SURVEY,rcsi,1164336,0.6148867382278417
ZWE,Zimbabwe,Masvingo,subnational,2024-12-11,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-11,SURVEY,fcs,606977,0.370437932816979
ZWE,Zimbabwe,Masvingo,subnational,2024-12-11,SURVEY,rcsi,1099834,0.6712284541289527
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-11,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-11,SURVEY,fcs,342863,0.4142728720460691
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-11,SURVEY,rcsi,494079,0.5969834200472194
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-11,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-11,SURVEY,fcs,241435,0.3175334880876444
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-11,SURVEY,rcsi,397962,0.5233966160098377
ZWE,Zimbabwe,Midlands,subnational,2024-12-11,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-11,SURVEY,fcs,690668,0.3811827090558681
ZWE,Zimbabwe,Midlands,subnational,2024-12-11,SURVEY,rcsi,1059328,0.584647785649161
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-10,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-10,SURVEY,fcs,183411,0.2754167042075863
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-10,SURVEY,rcsi,270846,0.4067123164249031
ZWE,Zimbabwe,Harare,subnational,2024-12-10,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-10,SURVEY,fcs,586032,0.2414427434967487
ZWE,Zimbabwe,Harare,subnational,2024-12-10,SURVEY,rcsi,1025427,0.4224716536565248
ZWE,Zimbabwe,Manicaland,subnational,2024-12-10,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-10,SURVEY,fcs,715847,0.3512907788053757
ZWE,Zimbabwe,Manicaland,subnational,2024-12-10,SURVEY,rcsi,1184123,0.5810899408272409
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-10,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-10,SURVEY,fcs,644100,0.4650907544348255
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-10,SURVEY,rcsi,911079,0.657870547212741
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-10,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-10,SURVEY,fcs,509953,0.294569429770775
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-10,SURVEY,rcsi,900906,0.5203996578058563
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-10,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-10,SURVEY,fcs,775982,0.4097966917655359
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-10,SURVEY,rcsi,1138108,0.6010357112302741
ZWE,Zimbabwe,Masvingo,subnational,2024-12-10,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-10,SURVEY,fcs,607735,0.3709005400542801
ZWE,Zimbabwe,Masvingo,subnational,2024-12-10,SURVEY,rcsi,1109757,0.6772844588990558
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-10,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-10,SURVEY,fcs,323968,0.3914425114725733
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-10,SURVEY,rcsi,476173,0.5753480436815663
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-10,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-10,SURVEY,fcs,249494,0.3281326240062077
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-10,SURVEY,rcsi,399051,0.5248288605830248
ZWE,Zimbabwe,Midlands,subnational,2024-12-10,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-10,SURVEY,fcs,698213,0.385346827763882
ZWE,Zimbabwe,Midlands,subnational,2024-12-10,SURVEY,rcsi,1048784,0.5788285056415667
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-09,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-09,SURVEY,fcs,188588,0.2831906778388443
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-09,SURVEY,rcsi,278119,0.4176337207556236
ZWE,Zimbabwe,Harare,subnational,2024-12-09,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-09,SURVEY,fcs,650817,0.2681338937026024
ZWE,Zimbabwe,Harare,subnational,2024-12-09,SURVEY,rcsi,1094923,0.4511037162436362
ZWE,Zimbabwe,Manicaland,subnational,2024-12-09,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-09,SURVEY,fcs,721058,0.3538479959877552
ZWE,Zimbabwe,Manicaland,subnational,2024-12-09,SURVEY,rcsi,1198670,0.5882286547693009
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-09,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-09,SURVEY,fcs,652069,0.4708449979095828
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-09,SURVEY,rcsi,908777,0.6562083225322426
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-09,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-09,SURVEY,fcs,513283,0.296492972138673
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-09,SURVEY,rcsi,900936,0.5204169870163778
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-09,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-09,SURVEY,fcs,775263,0.4094169873118509
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-09,SURVEY,rcsi,1129685,0.5965875184439194
ZWE,Zimbabwe,Masvingo,subnational,2024-12-09,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-09,SURVEY,fcs,607496,0.3707546784055796
ZWE,Zimbabwe,Masvingo,subnational,2024-12-09,SURVEY,rcsi,1107832,0.6761096318122425
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-09,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-09,SURVEY,fcs,314410,0.3798938167723102
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-09,SURVEY,rcsi,454336,0.5489629373654283
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-09,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-09,SURVEY,fcs,253737,0.333712985552611
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-09,SURVEY,rcsi,397940,0.5233676817760359
ZWE,Zimbabwe,Midlands,subnational,2024-12-09,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-09,SURVEY,fcs,697499,0.3849527680213344
ZWE,Zimbabwe,Midlands,subnational,2024-12-09,SURVEY,rcsi,1075059,0.5933297937864395
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-08,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-08,SURVEY,fcs,202491,0.3040679340481124
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-08,SURVEY,rcsi,282861,0.4247544823858005
ZWE,Zimbabwe,Harare,subnational,2024-12-08,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-08,SURVEY,fcs,611877,0.2520907758664375
ZWE,Zimbabwe,Harare,subnational,2024-12-08,SURVEY,rcsi,1089037,0.4486787087556119
ZWE,Zimbabwe,Manicaland,subnational,2024-12-08,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-08,SURVEY,fcs,729439,0.3579608413543878
ZWE,Zimbabwe,Manicaland,subnational,2024-12-08,SURVEY,rcsi,1171546,0.5749179737378556
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-08,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-08,SURVEY,fcs,645762,0.4662908488826918
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-08,SURVEY,rcsi,911216,0.6579694719656637
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-08,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-08,SURVEY,fcs,500098,0.2888767841144282
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-08,SURVEY,rcsi,885900,0.5117315867029502
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-08,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-08,SURVEY,fcs,785757,0.4149588767930341
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-08,SURVEY,rcsi,1129648,0.5965679787154266
ZWE,Zimbabwe,Masvingo,subnational,2024-12-08,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-08,SURVEY,fcs,604399,0.3688645799703272
ZWE,Zimbabwe,Masvingo,subnational,2024-12-08,SURVEY,rcsi,1096470,0.6691754056510099
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-08,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-08,SURVEY,fcs,318363,0.3846701287779746
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-08,SURVEY,rcsi,446599,0.5396145118688876
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-08,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-08,SURVEY,fcs,274828,0.3614517094213811
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-08,SURVEY,rcsi,391054,0.5143112665960847
ZWE,Zimbabwe,Midlands,subnational,2024-12-08,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-08,SURVEY,fcs,693833,0.3829294864860688
ZWE,Zimbabwe,Midlands,subnational,2024-12-08,SURVEY,rcsi,1083501,0.5979889707424438
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-07,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-07,SURVEY,fcs,198537,0.2981304622038021
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-07,SURVEY,rcsi,284616,0.4273898549418866
ZWE,Zimbabwe,Harare,subnational,2024-12-07,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-07,SURVEY,fcs,566702,0.2334788639956427
ZWE,Zimbabwe,Harare,subnational,2024-12-07,SURVEY,rcsi,1066583,0.4394277542642599
ZWE,Zimbabwe,Manicaland,subnational,2024-12-07,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-07,SURVEY,fcs,735206,0.3607909068870653
ZWE,Zimbabwe,Manicaland,subnational,2024-12-07,SURVEY,rcsi,1181671,0.5798866599730489
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-07,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-07,SURVEY,fcs,635853,0.4591357731402688
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-07,SURVEY,rcsi,911496,0.6581716539424403
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-07,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-07,SURVEY,fcs,516949,0.2986106016644129
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-07,SURVEY,rcsi,919044,0.5308768984872176
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-07,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-07,SURVEY,fcs,782096,0.4130254998737839
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-07,SURVEY,rcsi,1125196,0.5942168740870458
ZWE,Zimbabwe,Masvingo,subnational,2024-12-07,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-07,SURVEY,fcs,602518,0.3677166060740696
ZWE,Zimbabwe,Masvingo,subnational,2024-12-07,SURVEY,rcsi,1109954,0.6774046879567712
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-07,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-07,SURVEY,fcs,318035,0.3842738145007527
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-07,SURVEY,rcsi,447021,0.5401244040182401
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-07,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-07,SURVEY,fcs,275137,0.3618581038870512
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-07,SURVEY,rcsi,388529,0.5109904056711099
ZWE,Zimbabwe,Midlands,subnational,2024-12-07,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-07,SURVEY,fcs,683482,0.3772167240279307
ZWE,Zimbabwe,Midlands,subnational,2024-12-07,SURVEY,rcsi,1083819,0.598164476342066
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-06,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-06,SURVEY,fcs,189075,0.2839219749526984
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-06,SURVEY,rcsi,277759,0.4170931315133495
ZWE,Zimbabwe,Harare,subnational,2024-12-06,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-06,SURVEY,fcs,528112,0.2175799447019189
ZWE,Zimbabwe,Harare,subnational,2024-12-06,SURVEY,rcsi,1056299,0.4351907890915039
ZWE,Zimbabwe,Manicaland,subnational,2024-12-06,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-06,SURVEY,fcs,714257,0.3505105110410342
ZWE,Zimbabwe,Manicaland,subnational,2024-12-06,SURVEY,rcsi,1177078,0.5776327166764322
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-06,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-06,SURVEY,fcs,642014,0.4635844987078405
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-06,SURVEY,rcsi,905868,0.6541077962092324
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-06,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-06,SURVEY,fcs,506328,0.2924754834994146
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-06,SURVEY,rcsi,895704,0.5173947727014102
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-06,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-06,SURVEY,fcs,792598,0.4185716141611277
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-06,SURVEY,rcsi,1146021,0.6052145726238898
ZWE,Zimbabwe,Masvingo,subnational,2024-12-06,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-06,SURVEY,fcs,600517,0.3664953962035691
ZWE,Zimbabwe,Masvingo,subnational,2024-12-06,SURVEY,rcsi,1083587,0.6613129135162484
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-06,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-06,SURVEY,fcs,309164,0.3735552048872316
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-06,SURVEY,rcsi,419228,0.5065428103998666
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-06,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-06,SURVEY,fcs,266994,0.351148491803063
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-06,SURVEY,rcsi,368921,0.4852021121990675
ZWE,Zimbabwe,Midlands,subnational,2024-12-06,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-06,SURVEY,fcs,678291,0.3743517882806412
ZWE,Zimbabwe,Midlands,subnational,2024-12-06,SURVEY,rcsi,1061067,0.5856075474030691
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-05,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-05,SURVEY,fcs,184973,0.2777622608643422
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-05,SURVEY,rcsi,275653,0.4139306844460462
ZWE,Zimbabwe,Harare,subnational,2024-12-05,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-05,SURVEY,fcs,539337,0.2222045979559238
ZWE,Zimbabwe,Harare,subnational,2024-12-05,SURVEY,rcsi,1071268,0.4413579547537933
ZWE,Zimbabwe,Manicaland,subnational,2024-12-05,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-05,SURVEY,fcs,737920,0.3621227601653186
ZWE,Zimbabwe,Manicaland,subnational,2024-12-05,SURVEY,rcsi,1184290,0.5811718934792188
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-05,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-05,SURVEY,fcs,633775,0.4576352940411917
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-05,SURVEY,rcsi,909557,0.6567715437532629
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-05,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-05,SURVEY,fcs,516329,0.2982524646469664
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-05,SURVEY,rcsi,910454,0.5259149678745318
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-05,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-05,SURVEY,fcs,795162,0.419925664535604
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-05,SURVEY,rcsi,1147269,0.6058736423849453
ZWE,Zimbabwe,Masvingo,subnational,2024-12-05,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-05,SURVEY,fcs,611080,0.3729419928363011
ZWE,Zimbabwe,Masvingo,subnational,2024-12-05,SURVEY,rcsi,1087385,0.6636308321010363
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-05,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-05,SURVEY,fcs,314583,0.38010284838804
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-05,SURVEY,rcsi,437269,0.528341303922303
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-05,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-05,SURVEY,fcs,285511,0.3755019103170271
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-05,SURVEY,rcsi,377068,0.4959169850528379
ZWE,Zimbabwe,Midlands,subnational,2024-12-05,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-05,SURVEY,fcs,676704,0.3734759159957349
ZWE,Zimbabwe,Midlands,subnational,2024-12-05,SURVEY,rcsi,1054387,0.5819208260022032
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-04,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-04,SURVEY,fcs,186301,0.2797564345136198
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-04,SURVEY,rcsi,271981,0.4084166741748506
ZWE,Zimbabwe,Harare,subnational,2024-12-04,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-04,SURVEY,fcs,558930,0.2302768323617784
ZWE,Zimbabwe,Harare,subnational,2024-12-04,SURVEY,rcsi,1079598,0.4447898800638923
ZWE,Zimbabwe,Manicaland,subnational,2024-12-04,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-04,SURVEY,fcs,727959,0.3572345543787744
ZWE,Zimbabwe,Manicaland,subnational,2024-12-04,SURVEY,rcsi,1179016,0.5785837600269316
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-04,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-04,SURVEY,fcs,607740,0.4388359805934185
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-04,SURVEY,rcsi,922187,0.6658913950628605
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-04,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-04,SURVEY,fcs,514017,0.2969169601561015
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-04,SURVEY,rcsi,919305,0.5310276626187557
